Year,Month,Day,P7,P8,P9,P16,P17,P18,P20,P31,P32,P33,P34,P35,P36,P37,P38,P50,P51,P52,P80,sp_avrg,Satkhira,Khulna,Jessore,Chuadanga,Ishurdi,Rajshahi,obs,Bias_corrected,RMSE,MAE,PBIAS,,,,,
2000,8,6,18.78,16.5,14.73,16.42,16.54,15.89,14.81,11.53,11.28,10.56,12.41,13.1,11.86,11.87,9.58,0,0,1.47,0,10.91210526,8.80716,8.80716,8.80716,8.80716,8.80716,8.80716,8.80716,,,,,,,,,
2000,8,7,45.6,38.75,40.84,46.99,46.77,45.81,40.41,31.72,37.4,42.76,46.2,47.58,46.96,44.09,42.42,38.76,43.52,46.02,22.35,41.83947368,8.55238,8.55238,8.55238,8.55238,8.55238,8.55238,8.55238,,,,,,,,,
2000,8,8,31.13,31.23,31.59,32.6,32.09,32.75,32.93,31.02,33.45,34.63,33.72,33.59,34.08,34.41,34.05,33.07,33.43,33.82,22.19,32.40947368,8.4572,8.4572,8.4572,8.4572,8.4572,8.4572,8.4572,,,,,,,,,
2000,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0501,11.0501,11.0501,11.0501,11.0501,11.0501,11.0501,,,,,,,,,
2000,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75,0.144736842,1.79642,1.79642,1.79642,1.79642,1.79642,1.79642,1.79642,,,,,,,,,
2000,8,11,18.32,17.81,20.08,21.73,20.05,19.76,19.57,30.86,30.31,28.38,24.47,22.26,21.79,21.51,21.12,31.67,26.99,24.43,39.83,24.26,19.4851,19.4851,19.4851,19.4851,19.4851,19.4851,19.4851,,,,,,,,,
2000,8,12,28.43,20.25,19.96,29.19,26.33,24.13,19.88,31.53,31.61,30.07,26.74,24.23,22.51,20.93,19.16,26.87,23.53,21.41,30.72,25.13052632,14.2979,14.2979,14.2979,14.2979,14.2979,14.2979,14.2979,,,,,,,,,
2000,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6199,13.6199,13.6199,13.6199,13.6199,13.6199,13.6199,,,,,,,,,
2000,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016958,0.016958,0.016958,0.016958,0.016958,0.016958,0.016958,,,,,,,,,
2000,8,15,18.85,18.37,19.06,19.77,19.56,19.01,18.26,18.35,19.6,20.47,20.67,20.37,19.71,19.17,18.15,21.66,21.76,21.39,21.61,19.77842105,0.367489,0.367489,0.367489,0.367489,0.367489,0.367489,0.367489,,,,,,,,,
2000,8,16,19.76,14.71,14.75,22.93,21.6,20.22,17.36,26.84,27.63,27.22,25.41,23.65,22.26,21.09,19.85,29.25,27.12,25.33,32.95,23.15421053,1.57531,1.57531,1.57531,1.57531,1.57531,1.57531,1.57531,,,,,,,,,
2000,8,17,23.79,27.5,29.43,22.94,24.37,25.84,28.36,18.22,20.67,22.94,23.95,25.35,26.59,27.89,29.35,23.78,24.72,25.77,19.58,24.79157895,0.0388269,0.0388269,0.0388269,0.0388269,0.0388269,0.0388269,0.0388269,,,,,,,,,
2000,8,18,26.03,37.63,39.99,24.7,28.35,33.5,41.01,18.12,21.64,24.74,27.35,31.12,37.01,41.59,45.21,26.58,29.14,33.15,21.76,30.98,5.14204,5.14204,5.14204,5.14204,5.14204,5.14204,5.14204,,,,,,,,,
2000,8,19,22.97,27.77,29.39,23.28,24.57,26.02,28.47,19.4,22.4,24.42,25.92,26.62,27.46,28.48,29.3,26.27,27.65,28.7,22.83,25.89052632,11.5098,11.5098,11.5098,11.5098,11.5098,11.5098,11.5098,,,,,,,,,
2000,8,20,28.95,27.29,27.72,29.45,30.39,30.18,28.56,21.99,25.24,28.71,31.03,31.78,31.87,31.12,30.31,29.24,31.34,32.36,23.15,28.98315789,0.495754,0.495754,0.495754,0.495754,0.495754,0.495754,0.495754,,,,,,,,,
2000,8,21,38.13,35.48,34.66,35.81,38.8,39.38,37.54,20.25,25.2,30.77,35.79,38.99,40.23,40.11,40.05,30.47,34.13,37.33,19.57,34.35210526,0.122927,0.122927,0.122927,0.122927,0.122927,0.122927,0.122927,,,,,,,,,
2000,8,22,0,0,0,0,0,0,0,10.06,0,0,0,0,0,0,8.23,0,0,0,0.85,1.007368421,0.163431,0.163431,0.163431,0.163431,0.163431,0.163431,0.163431,,,,,,,,,
2000,8,23,18.67,14.51,12.04,17.41,17.48,16.33,14.2,12.41,13.42,14.09,15.53,15.74,14.78,14.35,13.41,10.87,13.28,13.91,0,13.81210526,5.6387,5.6387,5.6387,5.6387,5.6387,5.6387,5.6387,,,,,,,,,
2000,8,24,10.4,0,0,13.56,12.08,2.54,0,14.08,14.36,13.7,13.9,13.54,10.1,0,0,13.96,14.91,14.88,4.66,8.772105263,0.683437,0.683437,0.683437,0.683437,0.683437,0.683437,0.683437,,,,,,,,,
2000,8,25,21.15,15.04,15.83,22.58,20.85,19.24,15.13,23.44,24.26,23.98,22.24,20.54,19.01,17.23,14.57,22.56,21.43,20.07,16.1,19.75,11.0737,11.0737,11.0737,11.0737,11.0737,11.0737,11.0737,,,,,,,,,
2000,8,26,10.87,0,0,14.65,12.43,0,0,16.5,16.7,15.94,15.25,13.85,7.42,0,0,16.21,16.1,15.19,11.31,9.601052632,4.78013,4.78013,4.78013,4.78013,4.78013,4.78013,4.78013,,,,,,,,,
2000,8,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8498,10.8498,10.8498,10.8498,10.8498,10.8498,10.8498,,,,,,,,,
2000,8,28,19.01,27.3,27.82,20.95,21.82,24.6,30.85,22.92,24.28,24.69,23.7,24.94,28.36,32.35,35.65,26.98,26.67,27.93,27.12,26.20736842,5.73935,5.73935,5.73935,5.73935,5.73935,5.73935,5.73935,,,,,,,,,
2000,8,29,15.62,0,0,17.92,13.45,8.69,0,32.05,28.8,24.27,16.9,8.15,0,0,0,24.77,15.9,0,39.69,12.95842105,2.03453,2.03453,2.03453,2.03453,2.03453,2.03453,2.03453,,,,,,,,,
2000,8,30,0,0,0,0,0,0,0,23.29,19.42,0,0,0,0,0,0,0,0,0,25.64,3.597368421,6.11438,6.11438,6.11438,6.11438,6.11438,6.11438,6.11438,,,,,,,,,
2000,8,31,25.64,13.99,0,30.75,26.28,22.9,14.81,39.52,40.29,37.16,31.82,26.96,23.53,20.03,15.03,36.37,31.59,27.39,38.6,26.45578947,19.7647,19.7647,19.7647,19.7647,19.7647,19.7647,19.7647,,,,,,,,,
2000,9,1,31.33,24.58,22.64,37.69,35.01,32.72,27.51,41.19,45.07,46.81,43.68,39.91,37.18,34.25,30.65,51.18,48.42,44.74,44.69,37.85526316,9.02332,9.02332,9.02332,9.02332,9.02332,9.02332,9.02332,,,,,,,,,
2000,9,2,27.24,27.68,27.74,28.72,28.72,29.09,28.71,26.5,28.8,30.6,30.81,30.62,30.73,30.53,30.2,32.25,31.88,31.72,33.8,29.80736842,8.75555,8.75555,8.75555,8.75555,8.75555,8.75555,8.75555,,,,,,,,,
2000,9,3,14.36,0,0,17.73,16.36,14.71,2.05,20.96,21.64,20.87,19.55,18.15,16.37,14.42,8.34,22.77,21.47,19.85,24.31,15.46894737,21.4001,21.4001,21.4001,21.4001,21.4001,21.4001,21.4001,,,,,,,,,
2000,9,4,22.62,15.02,14,25,24.01,21.52,16.01,23.77,25.73,27.19,27.55,25.85,23.13,20.3,16.52,29.29,29.13,27.34,28.28,23.27684211,17.2983,17.2983,17.2983,17.2983,17.2983,17.2983,17.2983,,,,,,,,,
2000,9,5,29.52,21.32,20.42,33.29,31.13,28.41,22.46,35.91,37.95,38.03,35.77,32.83,29.94,26.53,23.68,40.27,36.85,33.89,33.86,31.16105263,0.75087,0.75087,0.75087,0.75087,0.75087,0.75087,0.75087,,,,,,,,,
2000,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59385,4.59385,4.59385,4.59385,4.59385,4.59385,4.59385,,,,,,,,,
2000,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2313,12.2313,12.2313,12.2313,12.2313,12.2313,12.2313,,,,,,,,,
2000,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438338,0.438338,0.438338,0.438338,0.438338,0.438338,0.438338,,,,,,,,,
2000,9,9,7.95,26.27,29.77,0.75,14.65,19.64,29.27,0,0,0,13.38,18.01,22.76,27.61,33.19,13.04,17.29,21.24,16.31,16.37526316,7.30196,7.30196,7.30196,7.30196,7.30196,7.30196,7.30196,,,,,,,,,
2000,9,10,39.2,35.54,35.96,39.23,38.99,37.7,33.91,33.95,37.7,40.15,40.66,38.5,36.5,34.22,31.07,41.09,39.37,36.44,41.65,37.46473684,9.25126,9.25126,9.25126,9.25126,9.25126,9.25126,9.25126,,,,,,,,,
2000,9,11,67.06,47.31,42.95,75.59,75.01,68.98,49.42,59.06,68.19,76.25,82.4,81.9,73.48,59.36,51.52,75.21,81.18,79.75,55.1,66.82736842,0.0414261,0.0414261,0.0414261,0.0414261,0.0414261,0.0414261,0.0414261,,,,,,,,,
2000,9,12,78.88,57.74,50.91,82.86,85.2,79.33,59.46,51.08,65.87,77.1,86.5,89.29,82.08,67.27,60.28,73.05,81.73,82.97,43.17,71.30368421,0,0,0,0,0,0,0,,,,,,,,,
2000,9,13,30.48,37.25,39.99,25.76,27.1,30.88,36.29,21.99,23.35,23.54,22.49,23.78,27,31.02,34.74,20.24,18.42,19.38,22.84,27.18631579,14.3616,14.3616,14.3616,14.3616,14.3616,14.3616,14.3616,,,,,,,,,
2000,9,14,0,0,0,0,0,0,0,17.91,16.48,12.55,2.75,0,0,0,0,16.05,12.31,1.05,21.18,5.277894737,3.57605,3.57605,3.57605,3.57605,3.57605,3.57605,3.57605,,,,,,,,,
2000,9,15,10.23,16.37,16.71,12.77,10.31,12.27,16.36,22.23,21.11,18,12.88,10.33,12.11,14.48,16.13,18.68,13.87,11.21,23.22,15.22473684,8.23478,8.23478,8.23478,8.23478,8.23478,8.23478,8.23478,,,,,,,,,
2000,9,16,0,0,0,0,0,0,0,14.32,3.83,0,0,0,0,0,0,0,0,0,14.75,1.731578947,14.6129,14.6129,14.6129,14.6129,14.6129,14.6129,14.6129,,,,,,,,,
2000,9,17,0,0,11.05,0,0,0,0,13.3,1.62,0,0,0,0,0,0,0,0,0,11.62,1.978421053,33.8278,33.8278,33.8278,33.8278,33.8278,33.8278,33.8278,,,,,,,,,
2000,9,18,0,0,7.34,0,0,0,1.65,16.1,13.21,0,0,0,0,0,11.91,0,0,0,12.45,3.297894737,57.3448,57.3448,57.3448,57.3448,57.3448,57.3448,57.3448,,,,,,,,,
2000,9,19,15.43,20.94,23.69,16.5,15.42,17.2,21.13,24,23.31,20.43,16.33,15.09,17.15,19.3,21.06,20.34,16.29,15.07,21.35,18.94894737,30.3223,30.3223,30.3223,30.3223,30.3223,30.3223,30.3223,,,,,,,,,
2000,9,20,18.95,25.78,27.93,19.17,18.85,20.83,25.94,23.97,23.79,22.06,19.04,18.68,20.7,23.2,25.56,22.13,18.67,18.18,23.74,21.95631579,27.6465,27.6465,27.6465,27.6465,27.6465,27.6465,27.6465,,,,,,,,,
2000,9,21,21.09,26.26,28.44,22.68,22.64,24.04,27.67,26.33,27.07,26.51,24.44,24.24,25.55,27.18,28.98,27.55,25.76,25.4,25.5,25.64894737,8.45241,8.45241,8.45241,8.45241,8.45241,8.45241,8.45241,,,,,,,,,
2000,9,22,17.5,15,12.48,21.64,19.31,18.69,17.53,31.65,30.78,28.35,23.7,21.25,20.67,20.47,19.9,30.34,25.8,23.42,35.4,22.83578947,2.89067,2.89067,2.89067,2.89067,2.89067,2.89067,2.89067,,,,,,,,,
2000,9,23,0,0,0,15.93,8.42,0,0,28.49,27.31,24.62,20.05,16.43,12.01,0,0,27.78,23.88,20.76,34.1,13.67263158,17.6016,17.6016,17.6016,17.6016,17.6016,17.6016,17.6016,,,,,,,,,
2000,9,24,17.53,18.82,21.77,22.05,19.61,19.76,20.82,37.21,35.72,31.15,25.04,21.82,22.08,22.6,22.66,34.04,27.46,24.31,43.95,25.70526316,0.318777,0.318777,0.318777,0.318777,0.318777,0.318777,0.318777,,,,,,,,,
2000,9,25,19.22,0,0,23.33,20.28,18.33,11.12,32.27,31.45,29.12,24.81,21.67,19.89,18.23,15.49,30.06,25.78,22.98,35.58,21.03210526,0.308973,0.308973,0.308973,0.308973,0.308973,0.308973,0.308973,,,,,,,,,
2000,9,26,0,0,0,14.98,8.5,0,0,26.72,25.22,22.25,17.05,13.82,12.57,12.39,10.11,23.9,18.92,16.65,29.33,13.28473684,5.5133,5.5133,5.5133,5.5133,5.5133,5.5133,5.5133,,,,,,,,,
2000,9,27,0,0,0,0,0,0,0,22.05,19.91,14.65,0,0,0,0,0,15.65,0.18,0,21.84,4.962105263,0,0,0,0,0,0,0,,,,,,,,,
2000,9,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.69,0.773157895,0,0,0,0,0,0,0,,,,,,,,,
2000,9,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,9,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85182,1.85182,1.85182,1.85182,1.85182,1.85182,1.85182,,,,,,,,,
2000,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.006842105,16.0685,16.0685,16.0685,16.0685,16.0685,16.0685,16.0685,,,,,,,,,
2000,10,2,0,0,0,0,0,0,0,9.8,0,0,0,0,0,0,0,0,0,0,11.14,1.102105263,0,0,0,0,0,0,0,,,,,,,,,
2000,10,3,0,0,0,0,0,0,0,13.73,0,0,0,0,0,0,0,0,0,0,16,1.564736842,0,0,0,0,0,0,0,,,,,,,,,
2000,10,4,0,0,0,0,0,0,0,18.21,13.71,0,0,0,0,0,0,0,0,0,20.19,2.742631579,3.39631,3.39631,3.39631,3.39631,3.39631,3.39631,3.39631,,,,,,,,,
2000,10,5,0,0,0,13.62,0,0,0,25.49,24.33,21.21,16.35,11.61,0,0,0,23.49,18.63,15.32,29.69,10.51263158,0,0,0,0,0,0,0,,,,,,,,,
2000,10,6,24.72,29.01,29.48,27.03,26.55,28.18,30.43,30.48,31.48,31.63,29.59,28.97,30.13,31.35,32.09,33.68,31.35,30.69,34.43,30.06684211,0,0,0,0,0,0,0,,,,,,,,,
2000,10,7,16.42,24.93,28.74,17.37,17.28,19.69,25.4,23.58,23.42,21.31,18.18,17.84,20.2,23.01,25.57,22.26,18.8,18.3,22.01,21.27947368,2.20298,2.20298,2.20298,2.20298,2.20298,2.20298,2.20298,,,,,,,,,
2000,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.846496,0.846496,0.846496,0.846496,0.846496,0.846496,0.846496,,,,,,,,,
2000,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56238,2.56238,2.56238,2.56238,2.56238,2.56238,2.56238,,,,,,,,,
2000,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.64132,3.64132,3.64132,3.64132,3.64132,3.64132,3.64132,,,,,,,,,
2000,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5584,1.5584,1.5584,1.5584,1.5584,1.5584,1.5584,,,,,,,,,
2000,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,10,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2749,14.2749,14.2749,14.2749,14.2749,14.2749,14.2749,,,,,,,,,
2000,10,17,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,12.04,0.642631579,1.41735,1.41735,1.41735,1.41735,1.41735,1.41735,1.41735,,,,,,,,,
2000,10,18,0,0,0,0,0,0,0,5.94,0,0,0,0,0,0,0,0,0,0,15.22,1.113684211,0,0,0,0,0,0,0,,,,,,,,,
2000,10,19,0,0,0,0,0,0,0,16.68,13.63,0,0,0,0,0,0,0,0,0,22.83,2.796842105,0,0,0,0,0,0,0,,,,,,,,,
2000,10,20,0,0,0,0,0,0,0,14.06,2.39,0,0,0,0,0,0,0,0,0,21.23,1.983157895,2.36703,2.36703,2.36703,2.36703,2.36703,2.36703,2.36703,,,,,,,,,
2000,10,21,0,0,0,0,0,0,0,15.6,12.06,0,0,0,0,0,0,0,0,0,11.64,2.068421053,0,0,0,0,0,0,0,,,,,,,,,
2000,10,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,10,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,10,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93,0.154210526,12.9118,12.9118,12.9118,12.9118,12.9118,12.9118,12.9118,,,,,,,,,
2000,10,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.1231,63.1231,63.1231,63.1231,63.1231,63.1231,63.1231,,,,,,,,,
2000,10,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.017368421,35.9313,35.9313,35.9313,35.9313,35.9313,35.9313,35.9313,,,,,,,,,
2000,10,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,10,31,0,0,0,0,0,0,0,11.96,0,0,0,0,0,0,0,0,0,0,10.41,1.177368421,0,0,0,0,0,0,0,,,,,,,,,
2000,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225505,0.225505,0.225505,0.225505,0.225505,0.225505,0.225505,,,,,,,,,
2000,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151382,0.151382,0.151382,0.151382,0.151382,0.151382,0.151382,,,,,,,,,
2000,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,11,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,11,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,11,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,11,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,11,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00156,1.00156,1.00156,1.00156,1.00156,1.00156,1.00156,,,,,,,,,
2000,11,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43999,1.43999,1.43999,1.43999,1.43999,1.43999,1.43999,,,,,,,,,
2000,11,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49066,1.49066,1.49066,1.49066,1.49066,1.49066,1.49066,,,,,,,,,
2000,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,12,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,12,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,12,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,12,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,12,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,12,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,12,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2000,12,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
2001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.44338,2.44338,2.44338,2.44338,2.44338,2.44338,2.44338,,,,,,,,,
2001,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
